,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
11898,True,0.10277223587036133,30,0,0,0,0,0,0.0
11899,True,0.07171177864074707,33,0,0,0,0,0,0.0
11900,True,0.4955623149871826,255,28,9,8,9,8,1.5346938775510204
11901,True,0.14621400833129883,44,3,3,3,3,3,1.3529411764705883
11902,True,0.4207150936126709,122,18,9,8,8,6,0.9553571428571429
11903,True,0.15406584739685059,68,4,4,3,3,3,0.5689655172413793
11904,True,0.10554933547973633,45,1,1,1,1,1,0.2
11905,True,0.06819009780883789,31,0,0,0,0,0,0.0
11906,True,0.12073588371276855,54,1,1,1,1,1,0.13636363636363635
11907,True,0.814598560333252,379,48,9,9,9,12,1.2845528455284554
11908,True,1.6020839214324951,648,88,9,9,9,7,0.9717868338557993
11909,True,0.4679982662200928,266,36,9,9,8,7,1.33203125
11910,True,0.10200834274291992,46,4,4,3,3,3,1.0277777777777777
11911,True,0.14459872245788574,49,0,0,0,0,0,0.0
11912,True,0.08999824523925781,34,0,0,0,0,0,0.0
11913,True,0.12206912040710449,43,1,1,1,1,1,0.7272727272727273
11914,True,0.2720072269439697,114,18,7,7,8,7,2.076923076923077
11915,True,0.19943833351135254,48,7,5,6,6,7,4.657894736842105
11916,True,0.1463172435760498,49,5,5,4,4,3,1.0
11917,True,1.5890240669250488,767,97,9,9,9,12,1.108322324966975
11918,True,0.10239911079406738,34,0,0,0,0,0,0.0
11919,True,0.14277005195617676,44,4,3,3,2,4,1.8235294117647058
11920,True,0.19968676567077637,78,15,6,7,8,8,4.0
11921,True,0.21096372604370117,77,6,6,5,5,5,0.8059701492537313
11922,True,0.0728759765625,34,0,0,0,0,0,0.0
11923,True,0.5172405242919922,234,32,9,9,9,10,1.3348214285714286
11924,True,0.16608071327209473,60,6,4,4,5,5,0.82
11925,True,0.9472706317901611,401,47,9,9,9,7,1.10230179028133
11926,True,0.12454342842102051,59,3,2,2,3,2,0.5306122448979592
11927,True,0.06834220886230469,33,0,0,0,0,0,0.0
11928,True,0.07597494125366211,42,4,3,1,2,4,0.6875
11929,True,0.31076669692993164,178,22,9,8,7,9,1.5
11930,True,0.06759309768676758,30,0,0,0,0,0,0.0
11931,True,0.7090346813201904,296,36,9,9,9,5,1.1258741258741258
11932,True,0.09882616996765137,31,0,0,0,0,0,0.0
11933,True,0.14357399940490723,103,11,8,6,5,6,1.1290322580645162
11934,True,0.16691994667053223,81,9,6,8,6,6,1.0985915492957747
11935,True,0.1025393009185791,27,0,0,0,0,0,0.0
11936,True,0.10522937774658203,35,0,0,0,0,0,0.0
11937,True,0.14081645011901855,49,2,2,2,2,2,0.2564102564102564
11938,True,0.09404611587524414,36,0,0,0,0,0,0.0
11939,True,0.2564430236816406,115,14,5,7,8,4,0.7714285714285715
11940,True,0.0921621322631836,43,3,3,2,2,2,0.8787878787878788
11941,True,0.1788160800933838,71,6,5,4,5,2,0.5081967213114754
11942,True,0.061049461364746094,26,0,0,0,0,0,0.0
11943,True,0.08491301536560059,46,2,2,1,1,2,1.4722222222222223
11944,True,0.08176779747009277,38,2,2,2,2,2,0.35714285714285715
11945,True,0.8574070930480957,452,55,8,9,8,8,1.0565610859728507
11946,True,0.0844268798828125,42,1,1,1,1,0,0.0
11947,True,0.12301158905029297,35,0,0,0,0,0,0.0
11948,True,0.09520816802978516,35,0,0,0,0,0,0.0
11949,True,0.17865705490112305,74,10,6,6,7,3,1.03125
11950,True,0.09991860389709473,35,0,0,0,0,0,0.0
11951,True,0.06160593032836914,27,0,0,0,0,0,0.0
11952,True,0.06123638153076172,25,0,0,0,0,0,0.0
11953,True,2.1515352725982666,764,129,9,9,9,10,1.193633952254642
11954,True,0.06488323211669922,32,0,0,0,0,0,0.0
11955,True,0.10632634162902832,32,1,1,1,1,1,0.4090909090909091
11956,True,0.13868427276611328,90,9,7,6,5,3,0.65
11957,True,0.18406367301940918,63,1,1,1,1,1,0.24528301886792453
11958,True,0.13238739967346191,38,0,0,0,0,0,0.0
11959,True,0.08632802963256836,43,0,0,0,0,0,0.0
11960,True,0.05766153335571289,25,0,0,0,0,0,0.0
11961,True,0.3240015506744385,143,16,8,8,9,6,1.2406015037593985
11962,True,0.08209514617919922,38,0,0,0,0,0,0.0
11963,True,0.13605880737304688,38,1,1,1,1,1,0.4642857142857143
11964,True,0.1322495937347412,86,7,5,4,5,4,0.8552631578947368
11965,True,0.08250665664672852,36,0,0,0,0,0,0.0
11966,True,0.06558823585510254,32,0,0,0,0,0,0.0
11967,True,0.11301159858703613,38,0,0,0,0,0,0.0
11968,True,0.1312403678894043,47,5,4,3,5,4,1.3243243243243243
11969,True,0.16905760765075684,59,5,3,3,2,3,0.42857142857142855
11970,True,0.16238713264465332,43,0,0,0,0,0,0.0
11971,True,0.08449792861938477,39,1,1,1,1,1,0.6896551724137931
11972,True,0.1767561435699463,65,7,4,6,6,4,0.8363636363636363
11973,True,0.06883478164672852,32,0,0,0,0,0,0.0
11974,True,0.45891261100769043,165,23,9,9,9,8,1.3225806451612903
11975,True,2.86207914352417,1171,167,9,9,9,14,1.3066322136089579
11976,True,0.1473696231842041,48,8,4,4,5,6,1.394736842105263
11977,True,0.06609010696411133,30,0,0,0,0,0,0.0
11978,True,2.243694543838501,1073,138,9,9,9,9,1.317027281279398
11979,True,0.1594996452331543,46,0,0,0,0,0,0.0
11980,True,0.10976624488830566,38,0,0,0,0,0,0.0
11981,True,0.16858363151550293,65,8,6,4,6,4,1.6181818181818182
11982,True,0.0603790283203125,25,0,0,0,0,0,0.0
11983,True,0.09685373306274414,36,0,0,0,0,0,0.0
11984,True,0.07921981811523438,32,0,0,0,0,0,0.0
11985,True,1.1426925659179688,483,75,9,9,9,9,1.1987315010570825
11986,True,1.1437606811523438,579,64,9,9,8,9,1.1142355008787346
11987,True,0.07869768142700195,37,0,0,0,0,0,0.0
11988,True,0.08281135559082031,32,2,2,2,2,2,1.1363636363636365
11989,True,0.47234463691711426,30,0,0,0,0,0,0.0
11990,True,0.09928512573242188,37,0,0,0,0,0,0.0
11991,True,0.9694902896881104,583,66,8,8,9,7,0.8883071553228621
11992,True,0.14958858489990234,40,1,1,1,1,0,0.0
11993,True,0.08135604858398438,38,0,0,0,0,0,0.0
11994,True,0.1081242561340332,40,2,1,2,2,2,1.1
11995,True,2.009197235107422,786,102,9,9,9,8,1.115979381443299
11996,True,0.09768557548522949,40,0,0,0,0,0,0.0
11997,True,0.07850432395935059,33,0,0,0,0,0,0.0
11998,True,0.12754487991333008,50,1,1,1,1,1,0.325
11999,True,0.05724167823791504,22,0,0,0,0,0,0.0
