,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
3819,True,0.09243583679199219,42,0,0,0,0,0,0.0
3820,True,0.0788726806640625,37,0,0,0,0,0,0.0
3821,True,0.1314234733581543,35,0,0,0,0,0,0.0
3822,True,0.08466911315917969,40,1,1,1,1,1,0.5666666666666667
3823,True,0.6239745616912842,227,24,7,5,6,7,0.9769585253456221
3824,True,0.06450366973876953,28,0,0,0,0,0,0.0
3825,True,0.12766337394714355,39,0,0,0,0,0,0.0
3826,True,0.1314983367919922,49,2,2,2,2,1,0.2564102564102564
3827,True,0.09617185592651367,36,0,0,0,0,0,0.0
3828,True,0.08433914184570312,39,0,0,0,0,0,0.0
3829,True,0.41585445404052734,153,21,7,4,6,10,1.965034965034965
3830,True,0.07172226905822754,31,0,0,0,0,0,0.0
3831,True,0.10740399360656738,45,2,2,1,1,2,0.5142857142857142
3832,True,0.15141057968139648,47,1,1,1,1,1,0.3783783783783784
3833,True,0.3458571434020996,179,17,6,6,9,4,0.6982248520710059
3834,True,0.4464728832244873,165,18,8,6,8,6,1.5935483870967742
3835,True,0.1383678913116455,87,8,7,4,4,5,1.3246753246753247
3836,True,0.1547994613647461,47,1,1,1,1,1,0.2702702702702703
3837,True,0.09714269638061523,43,2,2,2,2,2,0.8181818181818182
3838,True,0.15373730659484863,53,3,2,1,2,3,0.20930232558139536
3839,True,0.15578103065490723,48,3,3,3,3,3,1.8421052631578947
3840,True,0.07403135299682617,33,0,0,0,0,0,0.0
3841,True,0.1591627597808838,43,1,1,1,1,1,0.42424242424242425
3842,True,0.09606051445007324,46,1,1,1,1,1,0.75
3843,True,0.19046640396118164,72,4,4,3,2,2,0.5483870967741935
3844,True,0.08401608467102051,44,1,1,1,1,1,0.14705882352941177
3845,True,0.06715059280395508,33,1,1,1,1,1,0.13043478260869565
3846,True,0.100616455078125,48,2,2,1,2,1,0.2894736842105263
3847,True,0.18087053298950195,54,4,4,2,3,3,0.9090909090909091
3848,True,0.30266857147216797,141,10,6,3,3,4,0.9236641221374046
3849,True,0.1446371078491211,34,0,0,0,0,0,0.0
3850,True,0.06327223777770996,31,0,0,0,0,0,0.0
3851,True,0.1535186767578125,52,2,2,2,2,1,0.40476190476190477
3852,True,0.05755138397216797,24,0,0,0,0,0,0.0
3853,True,0.07117176055908203,30,0,0,0,0,0,0.0
3854,True,0.09517288208007812,31,0,0,0,0,0,0.0
3855,True,0.8709385395050049,340,38,9,6,8,8,0.906060606060606
3856,True,0.12833094596862793,38,0,0,0,0,0,0.0
3857,True,0.21410489082336426,87,9,5,4,4,3,0.7922077922077922
3858,True,0.07364559173583984,36,0,0,0,0,0,0.0
3859,True,0.11314129829406738,39,2,1,1,1,2,1.206896551724138
3860,True,0.16746282577514648,50,1,1,1,1,1,0.175
3861,True,0.2326209545135498,86,6,4,3,2,2,0.40789473684210525
3862,True,0.19865918159484863,61,4,2,1,2,3,0.43137254901960786
3863,True,0.351062536239624,107,9,5,4,4,4,1.0206185567010309
3864,True,0.161668062210083,48,2,2,2,2,1,0.23684210526315788
3865,True,0.11929202079772949,46,0,0,0,0,0,0.0
3866,True,0.32240915298461914,141,15,8,3,3,4,1.4427480916030535
3867,True,0.8194119930267334,331,35,9,4,6,8,1.1090342679127725
3868,True,0.06983327865600586,31,0,0,0,0,0,0.0
3869,True,0.2684299945831299,120,13,7,5,5,4,1.1
3870,True,0.13224387168884277,40,1,1,1,1,1,0.06666666666666667
3871,True,0.10007357597351074,35,0,0,0,0,0,0.0
3872,True,0.21372175216674805,85,14,6,3,6,7,1.32
3873,True,0.13729047775268555,54,2,2,2,2,2,0.9772727272727273
3874,True,0.15732240676879883,44,2,2,2,2,1,0.4411764705882353
3875,True,0.10827279090881348,60,4,4,4,3,2,0.74
3876,True,0.19098711013793945,40,0,0,0,0,0,0.0
3877,True,0.09744548797607422,34,0,0,0,0,0,0.0
3878,True,0.14195775985717773,87,5,4,3,4,2,0.4935064935064935
3879,True,0.1509718894958496,41,2,2,2,1,2,0.1935483870967742
3880,True,0.19547629356384277,66,4,4,2,2,2,0.39285714285714285
3881,True,0.1706066131591797,69,3,2,1,2,2,0.4406779661016949
3882,True,0.12166428565979004,43,1,1,1,1,1,0.5454545454545454
3883,True,0.1495952606201172,43,4,3,1,3,4,2.9696969696969697
