,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
15289,True,0.5314412117004395,204,18,6,4,3,3,0.9226804123711341
15290,True,0.11613154411315918,36,1,1,1,1,1,0.6538461538461539
15291,True,0.3622324466705322,127,10,6,6,3,4,1.2905982905982907
15292,True,0.14769387245178223,47,0,0,0,0,0,0.0
15293,True,0.10341525077819824,38,0,0,0,0,0,0.0
15294,True,0.11200785636901855,53,5,4,5,4,4,0.9069767441860465
15295,True,0.11348795890808105,55,3,2,2,2,2,0.37777777777777777
15296,True,0.12479543685913086,52,1,1,1,1,1,0.16666666666666666
15297,True,0.2027132511138916,70,4,4,3,3,2,0.8166666666666667
15298,True,0.09610748291015625,34,0,0,0,0,0,0.0
15299,True,0.0918121337890625,26,0,0,0,0,0,0.0
15300,True,0.06684446334838867,32,0,0,0,0,0,0.0
15301,True,0.06363248825073242,29,0,0,0,0,0,0.0
15302,True,0.09313249588012695,27,0,0,0,0,0,0.0
15303,True,0.16478228569030762,59,3,2,2,1,3,0.9795918367346939
15304,True,0.09319281578063965,32,0,0,0,0,0,0.0
15305,True,0.1260511875152588,52,1,1,1,1,1,0.14285714285714285
15306,True,0.16135478019714355,60,2,2,2,2,1,0.34
15307,True,0.08611321449279785,40,1,1,1,1,1,0.43333333333333335
15308,True,0.08886122703552246,25,0,0,0,0,0,0.0
15309,True,0.05847334861755371,25,0,0,0,0,0,0.0
15310,True,0.08255290985107422,39,1,1,1,1,1,0.27586206896551724
15311,True,0.1950693130493164,91,6,3,5,4,2,0.5679012345679012
15312,True,0.14638447761535645,40,3,2,2,2,3,2.0
15313,True,0.12886738777160645,41,4,3,2,3,4,2.2580645161290325
15314,True,0.14486122131347656,40,2,2,2,2,2,1.0666666666666667
15315,True,0.07564330101013184,35,1,1,1,1,1,0.24
15316,True,0.13743996620178223,40,1,1,1,1,1,0.5666666666666667
15317,True,0.2698235511779785,100,8,8,6,6,4,0.8111111111111111
15318,True,0.08688950538635254,46,1,1,1,1,1,0.2777777777777778
15319,True,0.4337196350097656,100,14,2,5,2,5,0.8222222222222222
15320,True,0.10520100593566895,36,0,0,0,0,0,0.0
15321,True,0.08111310005187988,38,1,1,1,1,1,0.25
15322,True,0.07877707481384277,34,1,1,1,1,1,0.5416666666666666
15323,True,0.2351064682006836,85,9,4,5,3,5,1.0666666666666667
15324,True,0.28687453269958496,109,11,6,6,4,4,0.9393939393939394
15325,True,0.12028169631958008,45,2,2,2,2,2,0.7714285714285715
15326,True,0.40905332565307617,146,16,5,7,5,7,2.676470588235294
15327,True,0.6019706726074219,242,25,6,8,5,8,1.3017241379310345
15328,True,0.05922532081604004,25,0,0,0,0,0,0.0
15329,True,0.198944091796875,77,4,3,4,2,2,0.8059701492537313
15330,True,0.07089757919311523,34,0,0,0,0,0,0.0
15331,True,0.0790412425994873,35,0,0,0,0,0,0.0
15332,True,0.09918355941772461,33,1,1,1,1,1,0.13043478260869565
15333,True,0.0679168701171875,26,0,0,0,0,0,0.0
15334,True,0.05980277061462402,24,0,0,0,0,0,0.0
15335,True,0.14150524139404297,55,2,2,2,2,1,0.4
15336,True,0.25716161727905273,90,8,5,4,3,5,1.475
15337,True,0.07285094261169434,35,0,0,0,0,0,0.0
15338,True,0.2675328254699707,67,5,3,3,2,4,1.3333333333333333
15339,True,0.11465787887573242,56,2,2,2,2,1,0.17391304347826086
15340,True,0.6337881088256836,242,20,7,3,3,5,0.9956896551724138
15341,True,1.5356276035308838,529,58,8,9,6,9,1.3275529865125242
15342,True,0.09786748886108398,37,0,0,0,0,0,0.0
15343,True,0.06139779090881348,28,0,0,0,0,0,0.0
15344,True,0.17160725593566895,54,3,3,2,2,2,0.1590909090909091
15345,True,0.13669371604919434,36,0,0,0,0,0,0.0
15346,True,0.28376126289367676,108,9,3,7,3,3,0.5714285714285714
15347,True,0.11534309387207031,47,2,1,2,2,1,0.16216216216216217
15348,True,1.416245698928833,510,60,8,8,6,9,1.362
15349,True,0.16561508178710938,52,4,1,3,1,4,2.5
15350,True,0.09044075012207031,32,0,0,0,0,0,0.0
15351,True,0.21239900588989258,78,7,6,3,4,5,0.9705882352941176
15352,True,0.16184329986572266,70,5,3,4,5,3,0.8
15353,True,0.12892460823059082,59,2,2,2,2,2,0.22448979591836735
