,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
20630,True,0.12199831008911133,45,1,1,1,1,1,0.6857142857142857
20631,True,0.13698410987854004,42,0,0,0,0,0,0.0
20632,True,0.1473829746246338,63,3,1,2,1,3,0.2830188679245283
20633,True,0.15128350257873535,52,4,2,2,1,2,0.2619047619047619
20634,True,0.38782310485839844,85,10,3,6,2,8,1.8266666666666667
20635,True,0.13492321968078613,52,1,1,1,1,1,0.21428571428571427
20636,True,0.14808273315429688,48,1,1,1,1,1,0.2631578947368421
20637,True,0.058051109313964844,25,0,0,0,0,0,0.0
20638,True,0.07662749290466309,33,0,0,0,0,0,0.0
20639,True,0.08351325988769531,39,0,0,0,0,0,0.0
20640,True,0.2239060401916504,121,10,4,4,4,2,0.6486486486486487
20641,True,0.6655294895172119,216,19,3,6,2,8,1.1699029126213591
20642,True,1.3371634483337402,498,49,3,7,3,8,0.9426229508196722
20643,True,0.07279205322265625,34,0,0,0,0,0,0.0
20644,True,0.10580778121948242,49,1,1,1,1,1,0.05128205128205128
20645,True,0.1276710033416748,32,2,2,2,1,2,1.2727272727272727
20646,True,0.12072587013244629,44,1,1,1,1,1,0.5
20647,True,0.059393882751464844,25,0,0,0,0,0,0.0
20648,True,0.34849047660827637,116,14,3,3,1,7,1.0849056603773586
20649,True,0.12037825584411621,56,2,2,2,1,2,0.32608695652173914
